1.0,-1.6630952000593777,0.0,
2.0,-1.6577380056591156,2.0,
3.0,-1.6582278232877883,2.0,
4.0,-1.6624959591020558,2.0,
5.0,-1.6649618290663155,2.0,
6.0,-1.6659835297814067,2.0,
7.0,-1.6663933783521032,2.0,
8.0,-1.666557350490709,2.0,
9.0,-1.6666229401757904,2.0,
10.0,-1.6666491760683222,2.0,
11.0,-1.6666596704200667,2.0,
12.0,-1.6666638681349135,2.0,
13.0,-1.6666655471091576,2.0,
14.0,-1.6666662182468943,1.0,
15.0,-1.6666664850437525,1.0,
16.0,-1.6666665865999923,1.0,
17.0,-1.6666666157633505,1.0,
18.0,-1.6666666205355365,1.0,
19.0,-1.666666620853682,0.0,
20.0,-1.666666620853682,0.0,
21.0,-1.666666620853682,0.0,
22.0,-1.666666620853682,0.0,
23.0,-1.666666620853682,0.0,
24.0,-1.666666620853682,0.0,
25.0,-1.666666620853682,0.0,
26.0,-1.6652380774585467,0.0,
27.0,-1.644345018773297,2.0,
28.0,-1.645569559362956,2.0,
29.0,-1.6562398979064907,2.0,
30.0,-1.6624045726814365,2.0,
31.0,-1.6649588244549764,2.0,
32.0,-1.6659834458804148,2.0,
33.0,-1.6663933762269432,2.0,
34.0,-1.6665573504402702,2.0,
35.0,-1.666622940174648,2.0,
36.0,-1.6666491760682973,2.0,
37.0,-1.6666596704200662,2.0,
38.0,-1.6666638681349135,1.0,
39.0,-1.6666655471091576,1.0,
40.0,-1.6666662182468943,1.0,
41.0,-1.6666664850437525,1.0,
42.0,-1.6666665865999923,1.0,
43.0,-1.6666666157633503,2.0,
44.0,-1.6666666205355365,1.0,
45.0,-1.666666620853682,1.0,
46.0,-1.666666620853682,1.0,
47.0,-1.666666620853682,1.0,
48.0,-1.666666620853682,1.0,
49.0,-1.666666620853682,1.0,
50.0,-1.666666620853682,0.0,
51.0,-1.6652380774585467,0.0,
52.0,-1.5854995817312547,2.0,
53.0,-1.6112172438166539,2.0,
54.0,-1.6437247185093442,2.0,
55.0,-1.6574705456409997,2.0,
56.0,-1.6629877797125752,2.0,
57.0,-1.665195102543859,2.0,
58.0,-1.6660780408263323,2.0,
59.0,-1.6664312163267225,2.0,
60.0,-1.6665724865305989,2.0,
61.0,-1.66662899461215,2.0,
62.0,-1.6666515978443894,1.0,
63.0,-1.6666606391352736,1.0,
64.0,-1.6666642556412623,1.0,
65.0,-1.6666657021916973,1.0,
66.0,-1.6666662805614791,1.0,
67.0,-1.666666510775261,1.0,
68.0,-1.6666665982653357,1.0,
69.0,-1.6666666189448076,1.0,
70.0,-1.666666620853682,1.0,
71.0,-1.666666620853682,1.0,
72.0,-1.666666620853682,1.0,
73.0,-1.666666620853682,1.0,
74.0,-1.666666620853682,1.0,
75.0,-1.666666620853682,0.0,
76.0,-1.6652380774585467,0.0,
77.0,-1.370345949886148,2.0,
78.0,-1.5430828367410045,2.0,
79.0,-1.6171467151574204,2.0,
80.0,-1.6468572088060784,2.0,
81.0,-1.6587428582701875,2.0,
82.0,-1.6634971428764134,2.0,
83.0,-1.6653988571431866,2.0,
84.0,-1.6661595428571485,2.0,
85.0,-1.6664638171428567,2.0,
86.0,-1.6665855268571401,2.0,
87.0,-1.6666342107428425,1.0,
88.0,-1.6666536842970552,1.0,
89.0,-1.6666614737183312,1.0,
90.0,-1.6666645894843866,1.0,
91.0,-1.66666583577608,1.0,
92.0,-1.6666663342043833,1.0,
93.0,-1.6666665330454618,1.0,
94.0,-1.6666666094004359,2.0,
95.0,-1.666666620853682,1.0,
96.0,-1.666666620853682,1.0,
97.0,-1.666666620853682,1.0,
98.0,-1.666666620853682,1.0,
99.0,-1.666666620853682,1.0,
100.0,-1.666666620853682,0.0,
101.0,0.0,0.0,
102.0,-1.0,1.0,
103.0,-1.4,1.0,
104.0,-1.56,1.0,
105.0,-1.624,1.0,
106.0,-1.6496,1.0,
107.0,-1.65984,1.0,
108.0,-1.663936,1.0,
109.0,-1.6655744000000001,1.0,
110.0,-1.66622976,1.0,
111.0,-1.666491904,1.0,
112.0,-1.6665967616,1.0,
113.0,-1.66663870464,1.0,
114.0,-1.666655481856,1.0,
115.0,-1.6666621927424,1.0,
116.0,-1.6666648770969599,1.0,
117.0,-1.6666659508387838,1.0,
118.0,-1.6666663803355135,1.0,
119.0,-1.6666665521342052,1.0,
120.0,-1.666666620853682,0.0,
121.0,-1.666666620853682,0.0,
122.0,-1.666666620853682,0.0,
123.0,-1.666666620853682,0.0,
124.0,-1.666666620853682,0.0,
125.0,-1.666666620853682,0.0,
